start_station,start_lat,start_lng,end_station,end_lat,end_lng,Service:Company,Service:Type,route_count
Zuidhorn,53.2486292,6.4062361,Groningen,53.210556030273,6.5647220611572,Arriva,Sneltrein,3
Rotterdam Centraal,51.92499923706,4.468888759613,Delft,52.00666809082,4.3563890457153,NS,Sprinter,19
Nijmegen Heyendaal,51.826946258545,5.8674998283386,Nijmegen,51.843612670898,5.8522224426269,Arriva,Extra trein,1
Venlo,51.363609313965,6.1727776527405,Roermond,51.193054199219,5.9941668510437,Arriva,Snelbus ipv trein,198
Hoofddorp,52.293334960938,4.7005553245544,Haarlem,52.38777923584,4.6383333206177,NS,Stopbus ipv trein,78
Deventer,52.257499694824,6.1605553627014,'t Harde,52.4091682,5.893611,NS,Stopbus ipv trein,105
Kampen Zuid,52.5331,5.91309,Zwolle,52.504722595215,6.0919442176819,NS,Sprinter,15
Amersfoort Centraal,52.153888702393,5.3705554008484,Ede-Wageningen,52.027778625488,5.6730556488037,RRReis,Stoptrein,1295
Rotterdam Lombardijen,51.880001068115,4.531388759613,Dordrecht,51.807220458984,4.668333530426,NS,Sprinter,2
Eindhoven Centraal,51.443332672119,5.4813890457153,Heerlen,50.89083480835,5.9749999046326,NS,Speciale Trein,1
Dieren,52.044998168945,6.1030554771423,Zutphen,52.145278930664,6.1941666603088,NS,Intercity,2
Terborg,51.9224549,6.3642466,Arnhem Centraal,51.985000610352,5.8991665840149,Arriva,Stoptrein,256
Haarlem,52.38777923584,4.6383333206177,Leiden Centraal,52.166110992432,4.4816665649414,NS,Sprinter,5492
Hoofddorp,52.293334960938,4.7005553245544,Amsterdam Centraal,52.378887176514,4.9002776145935,NS,Intercity,12
Amersfoort Vathorst,52.192779541016,5.4338889122009,Rotterdam Centraal,51.92499923706,4.468888759613,NS,Intercity direct,1
Groningen,53.210556030273,6.5647220611572,Rotterdam Centraal,51.92499923706,4.468888759613,NS,Intercity,5151
Harderwijk,52.337501525879,5.619722366333,Zwolle,52.504722595215,6.0919442176819,NS,Extra trein,3
Enschede,52.222499847412,6.8899998664856,Zwolle,52.504722595215,6.0919442176819,Blauwnet,Stopbus ipv trein,5
Zevenaar,51.923053741455,6.0719442367554,Terborg,51.9224549,6.3642466,Arriva,Stoptrein,5
Breda,51.595554351807,4.7800002098083,Eindhoven Centraal,51.443332672119,5.4813890457153,NS,Snelbus ipv trein,22
Amersfoort Vathorst,52.192779541016,5.4338889122009,'t Harde,52.4091682,5.893611,NS,Stopbus ipv trein,105
Lelystad Centrum,52.507778167725,5.4727778434753,Den Haag Centraal,52.080276489258,4.3249998092651,NS,Intercity,344
Tilburg,51.560554504395,5.0836110115051,'s-Hertogenbosch,51.69048,5.29362,NS,Stopbus ipv trein,6
Amsterdam Muiderpoort,52.360553741455,4.9311113357544,Amsterdam Centraal,52.378887176514,4.9002776145935,NS,Extra trein,6
Maastricht,50.850276947021,5.7055554389954,Schiphol Airport,52.30944442749,4.7619442939758,NS,Intercity,169
Den Haag Centraal,52.080276489258,4.3249998092651,Nieuw Vennep,52.258888244629,4.6455554962158,NS,Intercity,1
Bergen op Zoom,51.49388885498,4.2961111068726,Roosendaal,51.540279388428,4.4583334922791,NS,Sprinter,1
Rijssen,52.3122215271,6.5202779769897,Enschede,52.222499847412,6.8899998664856,NS,Intercity,21
Hilversum Media Park,52.238056182861,5.1738886833191,Utrecht Centraal,52.088890075684,5.1102776527405,NS,Intercity,1
Den Haag Centraal,52.080276489258,4.3249998092651,Roosendaal,51.540279388428,4.4583334922791,NS,Intercity,4
Haarlem,52.38777923584,4.6383333206177,Uitgeest,52.521667480469,4.7016668319702,NS,Sprinter,3
Delft,52.00666809082,4.3563890457153,Rotterdam Centraal,51.92499923706,4.468888759613,NS,Intercity,1
Deventer,52.257499694824,6.1605553627014,Apeldoorn,52.209167480469,5.9702777862549,NS,Stopbus ipv trein,177
Woerden,52.084999084473,4.8936109542847,Den Haag Centraal,52.080276489258,4.3249998092651,NS,Stopbus ipv trein,4
Hoofddorp,52.293334960938,4.7005553245544,Hilversum,52.225833892822,5.1819443702698,NS,Sprinter,73
Den Haag Centraal,52.080276489258,4.3249998092651,Elst,51.916942596435,5.8550000190735,NS,Intercity,1
Amsterdam Muiderpoort,52.360553741455,4.9311113357544,Nijmegen,51.843612670898,5.8522224426269,NS,Intercity,184
Helmond,51.475555419922,5.6619443893433,Horst-Sevenum,51.426387786865,6.0422220230103,NS,Stopbus ipv trein,8
Eindhoven Centraal,51.443332672119,5.4813890457153,Venlo,51.363609313965,6.1727776527405,NS,Snelbus ipv trein,308
Veenendaal Centrum,52.020000457764,5.548611164093,Rhenen,51.958610534668,5.5783333778381,NS,Sprinter,1
's-Hertogenbosch,51.69048,5.29362,Den Haag HS,52.069721221924,4.3225002288818,NS,Sprinter,71
Gouda,52.017501831055,4.7044444084167,Alphen a/d Rijn,52.124443054199,4.6577777862549,NS,Stopbus ipv trein,231
Rijssen,52.3122215271,6.5202779769897,Diemen Zuid,52.330276489258,4.9558334350586,NS,Intercity,1
Breda,51.595554351807,4.7800002098083,Weert,51.248611450195,5.7036108970642,NS,Sprinter,3
Den Haag HS,52.069721221924,4.3225002288818,Schiedam Centrum,51.921243812803,4.4089937210083,NS,Stopbus ipv trein,993
Vlissingen,51.445835113525,3.5952777862549,Rotterdam Centraal,51.92499923706,4.468888759613,NS,Intercity,1468
Rotterdam Centraal,51.92499923706,4.468888759613,Den Haag Centraal,52.080276489258,4.3249998092651,NS,Sprinter,1037
Putten,52.264999389648,5.5752778053284,Utrecht Centraal,52.088890075684,5.1102776527405,NS,Sprinter,149
Ravenstein,51.794166564941,5.6358332633972,Dordrecht,51.807220458984,4.668333530426,NS,Sprinter,1
Eindhoven Centraal,51.443332672119,5.4813890457153,Boxtel,51.58433,5.31912,NS,Stopbus ipv trein,255
Arnhem Presikhaaf,51.988056182861,5.9438886642456,Arnhem Centraal,51.985000610352,5.8991665840149,NS,Extra trein,3
Delden,52.259998321533,6.7161111831665,Oldenzaal,52.30638885498,6.9347224235535,Blauwnet,Stoptrein,1
Breda,51.595554351807,4.7800002098083,Amsterdam Centraal,52.378887176514,4.9002776145935,NS Int,Intercity direct,1
Venlo,51.363609313965,6.1727776527405,Zwijndrecht,51.814998626709,4.6416668891907,NS,Intercity,1
Arnhem Centraal,51.985000610352,5.8991665840149,Zevenaar,51.923053741455,6.0719442367554,Arriva,Stopbus ipv trein,46
Usquert,53.4014742,6.6093776,Roodeschool,53.421262,6.7587,Arriva,Stopbus ipv trein,5
Delft,52.00666809082,4.3563890457153,Den Haag Centraal,52.080276489258,4.3249998092651,NS,Intercity,1
Almere Centrum,52.37503,5.21764,Utrecht Centraal,52.088890075684,5.1102776527405,NS,Sprinter,11608
Goes,51.498054504395,3.8905556201935,Middelburg,51.494720458984,3.6172223091126,NS,Snelbus ipv trein,3
Amsterdam Zuid,52.338889,4.872356,Amsterdam Lelylaan,52.357776641846,4.8338890075684,NS,Metro ipv trein,770
Utrecht Centraal,52.088890075684,5.1102776527405,Lelystad Centrum,52.507778167725,5.4727778434753,NS,Sprinter,223
Wijchen,51.811668395996,5.730833530426,Zutphen,52.145278930664,6.1941666603088,NS,Sprinter,7324
Venray,51.526568099007,6.0141777992248,Venlo,51.363609313965,6.1727776527405,Arriva,Stopbus ipv trein,129
Schiphol Airport,52.30944442749,4.7619442939758,Rijssen,52.3122215271,6.5202779769897,NS,Intercity,131
Roosendaal,51.540279388428,4.4583334922791,Rotterdam Centraal,51.92499923706,4.468888759613,NS,Intercity,45
Zwolle,52.504722595215,6.0919442176819,Nijmegen Dukenburg,51.824165344238,5.7955555915833,NS,Intercity,1
Venlo,51.363609313965,6.1727776527405,Roermond,51.193054199219,5.9941668510437,Arriva,Stoptrein,1194
Amsterdam Centraal,52.378887176514,4.9002776145935,Amsterdam Zuid,52.338889,4.872356,NS,Stopbus ipv trein,123
Vlissingen,51.445835113525,3.5952777862549,Middelburg,51.494720458984,3.6172223091126,NS,Snelbus ipv trein,72
Venlo,51.363609313965,6.1727776527405,Roosendaal,51.540279388428,4.4583334922791,NS,Intercity,60
Dordrecht,51.807220458984,4.668333530426,Dordrecht Stadspolders,51.801944732666,4.7166666984558,R-net,Bus,85
Haarlem,52.38777923584,4.6383333206177,Utrecht Centraal,52.088890075684,5.1102776527405,NS,Intercity,1
Rotterdam Blaak,51.920276641846,4.4888887405395,Rotterdam Stadion,51.893890380859,4.5197219848633,NS,Intercity,1
Dordrecht,51.807220458984,4.668333530426,Weert,51.248611450195,5.7036108970642,NS,Sprinter,96
Gouda,52.017501831055,4.7044444084167,Utrecht Centraal,52.088890075684,5.1102776527405,NS,Sprinter,7
Apeldoorn,52.209167480469,5.9702777862549,Amsterdam Centraal,52.378887176514,4.9002776145935,NS,Intercity,44
Groningen,53.210556030273,6.5647220611572,Almere Oostvaarders,52.403331756592,5.3005557060242,NS,Intercity,2
Nijmegen,51.843612670898,5.8522224426269,Dieren,52.044998168945,6.1030554771423,NS,Sprinter,2
Rotterdam Centraal,51.92499923706,4.468888759613,Boxtel,51.58433,5.31912,NS,Intercity direct,1
Gouda,52.017501831055,4.7044444084167,Amsterdam Muiderpoort,52.360553741455,4.9311113357544,NS,Sprinter,2
Schiphol Airport,52.30944442749,4.7619442939758,Leiden Centraal,52.166110992432,4.4816665649414,NS,Stopbus ipv trein,47
Eindhoven Strijp-S,51.451110839844,5.4558334350586,Boxtel,51.58433,5.31912,NS,Intercity,1
Echt,51.100555419922,5.8788890838623,Sittard,51.001667022705,5.8586111068726,Arriva,Stoptrein,1
Roosendaal,51.540279388428,4.4583334922791,Delft,52.00666809082,4.3563890457153,NS,Sprinter,5
Heerlen,50.89083480835,5.9749999046326,Roermond,51.193054199219,5.9941668510437,NS,Intercity,205
Maastricht,50.850276947021,5.7055554389954,Purmerend Overwhere,52.511390686035,4.9683332443237,NS,Intercity,26
Waddinxveen,52.044166564941,4.6497220993042,Gouda,52.017501831055,4.7044444084167,NS,Extra trein,2
Rotterdam Centraal,51.92499923706,4.468888759613,Utrecht Centraal,52.088890075684,5.1102776527405,NS,Sprinter,344
Alkmaar,52.63777923584,4.7397222518921,Zaandam,52.438888549805,4.8136110305786,NS,Stopbus ipv trein,11
Leiden Centraal,52.166110992432,4.4816665649414,Beverwijk,52.478332519531,4.6566667556763,NS Int,Int. Trein,1
Hoorn,52.644721984863,5.0555553436279,Zaandam,52.438888549805,4.8136110305786,NS,Sprinter,103
Almere Centrum,52.37503,5.21764,Lelystad Centrum,52.507778167725,5.4727778434753,NS,Stopbus ipv trein,97
Hoofddorp,52.293334960938,4.7005553245544,Hoorn Kersenboogerd,52.653610229492,5.0855555534363,NS,Sprinter,1550
Venlo,51.363609313965,6.1727776527405,Blerick,51.372501373291,6.1550002098083,NS,Snelbus ipv trein,70
Driebergen-Zeist,52.065277099609,5.25861120224,Arnhem Centraal,51.985000610352,5.8991665840149,NS,Stopbus ipv trein,355
Amsterdam Centraal,52.378887176514,4.9002776145935,Hoofddorp,52.293334960938,4.7005553245544,NS,Sprinter,2760
Venlo,51.363609313965,6.1727776527405,Alkmaar,52.63777923584,4.7397222518921,NS,Intercity,5
Alkmaar,52.63777923584,4.7397222518921,Arnhem Centraal,51.985000610352,5.8991665840149,NS,Intercity,2
Woerden,52.084999084473,4.8936109542847,Amsterdam Centraal,52.378887176514,4.9002776145935,NS,Sprinter,39
Zwolle,52.504722595215,6.0919442176819,Groningen Europapark,53.20480027,6.5854178,NS,Extra trein,1
Bergen op Zoom,51.49388885498,4.2961111068726,Zwolle,52.504722595215,6.0919442176819,NS,Intercity,12
Gouda,52.017501831055,4.7044444084167,Den Haag Ypenburg,52.055278778076,4.39222240448,NS,Stopbus ipv trein,551
Rotterdam Centraal,51.92499923706,4.468888759613,Den Haag HS,52.069721221924,4.3225002288818,NS,Intercity,36
Den Haag HS,52.069721221924,4.3225002288818,Almere Centrum,52.37503,5.21764,NS,Sprinter,44
Breda,51.595554351807,4.7800002098083,Roosendaal,51.540279388428,4.4583334922791,NS,Intercity,689
Utrecht Centraal,52.088890075684,5.1102776527405,Haarlem,52.38777923584,4.6383333206177,NS,Intercity,1
Eindhoven Centraal,51.443332672119,5.4813890457153,Schiedam Centrum,51.921243812803,4.4089937210083,NS,Intercity,3
Geldermalsen,51.88301,5.27127,Utrecht Centraal,52.088890075684,5.1102776527405,NS,Extra trein,13
Heerlen,50.89083480835,5.9749999046326,Sittard,51.001667022705,5.8586111068726,Arriva,Stopbus ipv trein,325
Den Haag Mariahoeve,52.090557098389,4.3694443702698,Den Haag HS,52.069721221924,4.3225002288818,NS,Sprinter,1
Den Haag Centraal,52.080276489258,4.3249998092651,Lelystad Centrum,52.507778167725,5.4727778434753,NS,Sprinter,2045
Arnhem Centraal,51.985000610352,5.8991665840149,Zevenaar,51.923053741455,6.0719442367554,Arriva,Snelbus ipv trein,47
Amsterdam Centraal,52.378887176514,4.9002776145935,Den Haag HS,52.069721221924,4.3225002288818,NS,Intercity,841
Delft Campus,51.990833282471,4.3647222518921,Delft,52.00666809082,4.3563890457153,NS,Stopbus ipv trein,888
Uitgeest,52.521667480469,4.7016668319702,Amsterdam Centraal,52.378887176514,4.9002776145935,NS,Sprinter,1770
Gilze-Rijen,51.583610534668,4.9261112213135,Lage Zwaluwe,51.69111251831,4.6630554199219,NS,Stopbus ipv trein,32
Leiden Centraal,52.166110992432,4.4816665649414,Hoofddorp,52.293334960938,4.7005553245544,NS,Intercity,1
Leiden Centraal,52.166110992432,4.4816665649414,Voorschoten,52.1252784729,4.4324998855591,NS,Taxibus ipv trein,78
Utrecht Centraal,52.088890075684,5.1102776527405,Amsterdam Bijlmer ArenA,52.3122215271,4.9469442367554,NS,Snelbus ipv trein,1
Amsterdam Bijlmer ArenA,52.3122215271,4.9469442367554,Amsterdam Centraal,52.378887176514,4.9002776145935,NS,Sprinter,4
Amsterdam Zuid,52.338889,4.872356,Den Haag Centraal,52.080276489258,4.3249998092651,NS,Sprinter,1
Tiel,51.889446258545,5.4222221374512,Utrecht Centraal,52.088890075684,5.1102776527405,NS,Sprinter,260
Bad Nieuweschans,53.1844,7.19937,Groningen Europapark,53.20480027,6.5854178,Arriva,Stoptrein,260
Vlissingen,51.445835113525,3.5952777862549,Roosendaal,51.540279388428,4.4583334922791,NS,Intercity,370
Dordrecht Zuid,51.790000915527,4.6713891029358,Dordrecht,51.807220458984,4.668333530426,NS,Extra trein,1
Gouda,52.017501831055,4.7044444084167,Weesp,52.3127784729,5.0430555343628,NS,Intercity,1
Rotterdam Centraal,51.92499923706,4.468888759613,'s-Hertogenbosch,51.69048,5.29362,NS,Sprinter,127
Tilburg Reeshof,51.573612213135,4.9944443702698,Eindhoven Centraal,51.443332672119,5.4813890457153,NS,Intercity,1
Haarlem,52.38777923584,4.6383333206177,Alkmaar,52.63777923584,4.7397222518921,NS,Snelbus ipv trein,3
Nieuwerkerk a/d IJssel,51.965278625488,4.6169443130493,Gouda,52.017501831055,4.7044444084167,NS,Stopbus ipv trein,111
's-Hertogenbosch,51.69048,5.29362,Breda,51.595554351807,4.7800002098083,NS,Snelbus ipv trein,2615
Den Helder,52.955276489258,4.7611112594605,Hoofddorp,52.293334960938,4.7005553245544,NS,Sprinter,1
Leeuwarden,53.195835113525,5.7922220230103,Utrecht Centraal,52.088890075684,5.1102776527405,NS,Intercity,1512
Rotterdam Lombardijen,51.880001068115,4.531388759613,Schiedam Centrum,51.921243812803,4.4089937210083,NS,Sprinter,1
Voorhout,52.224445343018,4.4844446182251,Sassenheim,52.215278,4.517222,NS,Stopbus ipv trein,102
Amsterdam Muiderpoort,52.360553741455,4.9311113357544,Boxtel,51.58433,5.31912,NS,Intercity,1
Delden,52.259998321533,6.7161111831665,Goor,52.230278015137,6.5844445228577,Blauwnet,Stoptrein,5
Vlissingen,51.445835113525,3.5952777862549,Lage Zwaluwe,51.69111251831,4.6630554199219,NS,Intercity,20
Zaandam,52.438888549805,4.8136110305786,Driebergen-Zeist,52.065277099609,5.25861120224,NS,Sprinter,1
Enkhuizen,52.699165344238,5.286388874054,Houten Castellum,52.01701,5.17949,NS,Intercity,1
Ommen,52.50944519043,6.4158334732056,Emmen,52.790000915527,6.8994445800781,Blauwnet,Sneltrein,6
Amersfoort Centraal,52.153888702393,5.3705554008484,Weesp,52.3127784729,5.0430555343628,NS,Snelbus ipv trein,1
Utrecht Centraal,52.088890075684,5.1102776527405,Weesp,52.3127784729,5.0430555343628,NS,Intercity,6
Almelo de Riet,52.341945648193,6.6666665077209,Almelo,52.358055114746,6.6538887023926,Blauwnet,Stopbus ipv trein,26
Den Haag Centraal,52.080276489258,4.3249998092651,Den Haag Laan v NOI,52.078609466553,4.3427777290344,NS,Stopbus ipv trein,72
Enkhuizen,52.699165344238,5.286388874054,Weert,51.248611450195,5.7036108970642,NS,Intercity,79
Geldermalsen,51.88301,5.27127,Utrecht Centraal,52.088890075684,5.1102776527405,NS,Intercity,6
Amersfoort Centraal,52.153888702393,5.3705554008484,Putten,52.264999389648,5.5752778053284,NS,Snelbus ipv trein,241
Maarssen,52.135276794434,5.0336112976074,Breukelen,52.17149,4.9906,NS,Stopbus ipv trein,2
Helmond,51.475555419922,5.6619443893433,Venlo,51.363609313965,6.1727776527405,NS,Stopbus ipv trein,142
Kruiningen-Yerseke,51.465000152588,4.0372223854065,Roosendaal,51.540279388428,4.4583334922791,NS,Intercity,1
Deventer,52.257499694824,6.1605553627014,Enschede,52.222499847412,6.8899998664856,NS,Intercity,376
Almelo,52.358055114746,6.6538887023926,Deventer,52.257499694824,6.1605553627014,NS,Intercity,5
Baarn,52.208332061768,5.2808332443237,Amersfoort Centraal,52.153888702393,5.3705554008484,NS,Intercity,2
Tilburg,51.560554504395,5.0836110115051,Breda,51.595554351807,4.7800002098083,NS,Snelbus ipv trein,1154
Uithuizermeeden,53.4145845,6.7202975,Roodeschool,53.421262,6.7587,Arriva,Stopbus ipv trein,1
Heerlen,50.89083480835,5.9749999046326,Susteren,51.061389923096,5.8630557060242,NS,Intercity,1
Boxtel,51.58433,5.31912,Eindhoven Centraal,51.443332672119,5.4813890457153,NS,Stopbus ipv trein,248
Venlo,51.363609313965,6.1727776527405,Eindhoven Centraal,51.443332672119,5.4813890457153,NS,Speciale Trein,1
Dordrecht,51.807220458984,4.668333530426,Almere Oostvaarders,52.403331756592,5.3005557060242,NS,Intercity,2
Boxtel,51.58433,5.31912,Tilburg Universiteit,51.564985,5.051778,NS,Sprinter,2
Utrecht Centraal,52.088890075684,5.1102776527405,Den Haag Centraal,52.080276489258,4.3249998092651,NS,Sprinter,11902
Utrecht Centraal,52.088890075684,5.1102776527405,Hilversum,52.225833892822,5.1819443702698,NS,Snelbus ipv trein,2
Amsterdam Centraal,52.378887176514,4.9002776145935,Roosendaal,51.540279388428,4.4583334922791,NS,Intercity,588
Wijchen,51.811668395996,5.730833530426,'s-Hertogenbosch,51.69048,5.29362,NS,Stopbus ipv trein,76
Baarn,52.208332061768,5.2808332443237,Amersfoort Schothorst,52.174822137451,5.4038887023926,NS,Sprinter,2
Rotterdam Centraal,51.92499923706,4.468888759613,Amsterdam Sloterdijk,52.388889312744,4.8377776145935,NS,Intercity direct,1
Rotterdam Centraal,51.92499923706,4.468888759613,Schiedam Centrum,51.921243812803,4.4089937210083,NS,Snelbus ipv trein,360
Rotterdam Zuid,51.904445648193,4.5102777481079,Dordrecht,51.807220458984,4.668333530426,NS,Intercity,2
Uitgeest,52.521667480469,4.7016668319702,Den Helder,52.955276489258,4.7611112594605,NS,Sprinter,3
Eindhoven Centraal,51.443332672119,5.4813890457153,Gilze-Rijen,51.583610534668,4.9261112213135,NS,Intercity,2
't Harde,52.4091682,5.893611,Harderwijk,52.337501525879,5.619722366333,NS,Stopbus ipv trein,148
Den Haag Centraal,52.080276489258,4.3249998092651,Assen,52.991664886475,6.5708332061768,NS,Intercity,4
Deventer,52.257499694824,6.1605553627014,Almelo,52.358055114746,6.6538887023926,NS,Intercity,5
Zwolle,52.504722595215,6.0919442176819,Groningen,53.210556030273,6.5647220611572,NS,Extra trein,2
Gouda Goverwelle,52.014999389648,4.7408332824707,Den Haag Centraal,52.080276489258,4.3249998092651,NS,Intercity,68
Bad Nieuweschans,53.1844,7.19937,Groningen,53.210556030273,6.5647220611572,Arriva,Stopbus ipv trein,463
Veendam,53.10324,6.88475,Groningen,53.210556030273,6.5647220611572,Arriva,Stoptrein,11070
Breda,51.595554351807,4.7800002098083,Rotterdam Centraal,51.92499923706,4.468888759613,NS,Intercity,122
Arnhem Centraal,51.985000610352,5.8991665840149,Nijmegen,51.843612670898,5.8522224426269,NS,Sprinter,1295
Weesp,52.3127784729,5.0430555343628,Amsterdam Centraal,52.378887176514,4.9002776145935,NS,Sprinter,61
Amersfoort Centraal,52.153888702393,5.3705554008484,Amersfoort Vathorst,52.192779541016,5.4338889122009,NS,Extra trein,1
Roermond,51.193054199219,5.9941668510437,Mook-Molenhoek,51.766262,5.879133,Arriva,Stoptrein,199
Roosendaal,51.540279388428,4.4583334922791,Vlissingen,51.445835113525,3.5952777862549,NS,Intercity,414
Amsterdam Centraal,52.378887176514,4.9002776145935,Zandvoort aan Zee,52.3752784729,4.5327777862549,NS,Intercity,143
Amsterdam Sloterdijk,52.388889312744,4.8377776145935,Enkhuizen,52.699165344238,5.286388874054,NS,Sprinter,29
Venlo,51.363609313965,6.1727776527405,Den Haag HS,52.069721221924,4.3225002288818,NS,Intercity,360
Eindhoven Centraal,51.443332672119,5.4813890457153,'s-Hertogenbosch,51.69048,5.29362,NS,Extra trein,1
Enschede,52.222499847412,6.8899998664856,Heino,52.427223205566,6.2211112976074,Blauwnet,Intercity,6
